Number of Posts,Followers,Following,Label,username_length,username_digits,username_special_chars,name_username_similarity,bio_length,bio_suspicious,follower_following_ratio
1.189695769397655,1.626375475850278,0.1269106693645012,0.0,0.92717028169576,3,0,0,1.2950639253556575,0,0.4569588976250149
-0.4099935933868393,-0.90168841364636,-1.126499052872449,1.0,-0.9356848005174988,4,1,1,-0.8504304995409417,0,-0.6275275127742269
1.948870382244534,2.7261978326101444,0.8813903079925685,0.0,-0.3147331064464126,3,1,0,1.2950639253556575,0,0.3518400327782205
-0.3015400772658566,-0.2219370959267201,-0.6214844560488234,0.0,-0.3147331064464126,3,0,0,0.1560977491759813,0,0.0739765236737522
-0.3828802143565936,0.5723790506220725,0.7262352210166353,0.0,0.6166944346602168,1,0,0,-0.8504304995409417,0,-0.1967559257222924
0.1458306767331969,-0.8329495163488683,-0.8892030374974924,0.0,3.1005012109445618,8,2,0,-0.8504304995409417,0,-0.4848349055928285
-0.3422101458112251,-0.7909424124448456,-0.3507236179927832,1.0,-0.0042572594108695,5,1,0,2.8843190549086937,0,-0.5517671070674365
-0.2473133192053652,-0.2601253722031044,-0.5606393239013986,0.0,-0.3147331064464126,0,0,1,-0.8504304995409417,0,-0.0333408613316861
-0.4099935933868393,-0.7985800677001225,-1.026104584829198,0.0,-0.0042572594108695,0,0,0,0.0766349926983295,0,-0.1841611976034534
0.0916039186727056,-0.6878340664986081,-0.9257101167859472,0.0,1.237646128731303,2,0,0,-0.7974553285558404,0,-0.1125657481906915
-0.4099935933868393,-0.8940507583910832,-0.922667860178576,1.0,0.92717028169576,0,2,1,-0.8504304995409417,0,-0.6093780144923824
-0.4099935933868393,3.321934942521739,-0.5058787049687163,0.0,-0.0042572594108695,2,0,0,2.645930785475738,0,2.953632645861274
-0.016849597448277,-0.2792195103412965,-0.043455700648288,0.0,-0.6252089534819558,0,1,0,-0.1352656912420753,0,-0.3195330131639666
-0.3828802143565936,-0.8787754478805294,-0.4085264935328367,1.0,-0.9356848005174988,4,0,0,-0.8504304995409417,0,-0.6106373674343879
-0.2066432506599967,-0.6343704797116702,-0.2898784858453583,0.0,-0.6252089534819558,3,0,0,-0.8504304995409417,0,-0.4575357330921619
-0.3828802143565936,-0.4510667535850257,0.4858969490343074,1.0,2.479549516873476,0,0,1,-0.2941912041973789,0,-0.4765398498877874
-0.4099935933868393,1.08792078035326,-0.4784983955023751,0.0,0.92717028169576,3,2,0,0.1825853346685319,0,0.991048014180538
0.728768325883479,-0.0233580592895219,-0.4419913162139203,0.0,-0.3147331064464126,0,0,0,-0.7974553285558404,0,0.0503640042485129
-0.4099935933868393,-0.4701608917232178,1.465503576607846,1.0,-0.0042572594108695,4,0,1,-0.8504304995409417,0,-0.5370118964882333
-0.3422101458112251,1.7142085112859615,0.7505732738756051,0.0,0.6166944346602168,2,2,0,-0.8504304995409417,0,0.1271552991689247
-0.3015400772658566,-0.8100365505830378,-0.9895975055407432,0.0,-0.6252089534819558,3,0,1,2.4340301015353334,0,-0.3210026529030749
-0.3693235248414708,-0.4930738574890484,-0.6732028183741344,0.0,-0.3147331064464126,3,1,0,0.0236598217132283,0,-0.1604651076224558
1.8268601766084285,0.2439598746451678,1.6328276900132643,1.0,-0.0042572594108695,0,0,1,0.5534115315642405,0,-0.4016494773888256
0.3356243299449166,-0.4243349601915567,0.5467420811817322,1.0,0.3062185876246736,0,2,0,-0.8504304995409417,0,-0.4733054790734013
-0.1253031135692597,1.8898745821573293,3.0140121897598067,1.0,-0.0042572594108695,0,1,0,0.6593618735344429,0,-0.2595298753486231
-0.2066432506599967,0.7404074662381632,0.3611644281320866,0.0,-0.9356848005174988,0,0,0,-0.8504304995409417,0,-0.0320198783859949
-0.4099935933868393,0.8664287779502312,0.2546854468740933,0.0,-0.9356848005174988,0,0,0,-0.8504304995409417,0,0.062153421935865
-0.2473133192053652,1.5041729917658484,-0.7979353392763552,0.0,0.3062185876246736,4,0,1,0.5798991170567911,0,3.086139058741653
0.1865007452785654,1.168116160533667,1.1399821196191238,0.0,-0.0042572594108695,0,0,0,-0.8504304995409417,0,-0.1317621724388557
-0.4099935933868393,-0.821493033465953,2.919702234931298,1.0,0.6166944346602168,4,0,0,0.7917998009971959,0,-0.6167110081969961
-0.4099935933868393,-0.8367683439765067,0.4798124358195649,1.0,-0.3147331064464126,2,0,1,-0.1087781057495247,0,-0.6056940381186001
-0.1795298716297511,2.95532749026845,-0.0312866742188031,0.0,-0.6252089534819558,0,1,0,0.0236598217132283,0,1.260217051066404
-0.2473133192053652,-0.90168841364636,-0.5880196333677398,1.0,1.237646128731303,3,0,1,-0.8504304995409417,0,-0.6275275127742269
-0.2608700087204881,2.3557715527292173,0.1482064656160999,0.0,-0.0042572594108695,0,0,0,-0.0822905202569741,0,0.7470001444867741
-0.4099935933868393,-0.90168841364636,1.7727714939523411,1.0,2.790025363909019,0,0,0,-0.8504304995409417,0,-0.6275275127742269
2.328457688667973,0.2859669785491905,-0.2777094594158734,0.0,0.92717028169576,3,0,1,0.4739487750865886,0,0.1172321076939626
0.0102637815819686,2.0273523767523125,0.1542909788308424,0.0,-0.0042572594108695,2,0,0,0.1031225781908801,0,0.6026708056505183
-0.2066432506599967,-0.6954717217538849,0.1390796957939862,1.0,-0.3147331064464126,0,0,0,-0.8504304995409417,0,-0.5398974645992975
-0.4099935933868393,-0.6878340664986081,-0.9409213998228034,0.0,-1.246160647553042,2,0,0,-0.8504304995409417,0,-0.0757827650061533
4.917785386056435,1.7294838217965156,-1.0200200716144556,0.0,0.92717028169576,2,0,0,-0.5325794736303344,0,10.172248942117893
-0.4099935933868393,2.7643861088865287,-0.2259910970905623,0.0,0.3062185876246736,3,0,1,1.0301880704301514,0,1.5432714948378654
0.4847479146112678,-0.4777985469784946,-0.7888085694542415,0.0,-1.246160647553042,3,0,0,0.6063867025493417,0,0.0104273518326081
-0.3693235248414708,2.875132110088043,-0.6062731730119671,0.0,-0.9356848005174988,0,0,0,-0.8504304995409417,0,3.161886067382889
-0.1524164925995054,-0.668739928360416,0.0721500504318189,0.0,-1.246160647553042,0,0,1,-0.8504304995409417,0,-0.5231341206717067
-0.4099935933868393,-0.6649211007327775,-0.9378791432154322,0.0,-0.6252089534819558,4,1,0,-0.8504304995409417,0,-0.0252709219006255
-0.3964369038717165,2.3290397593357484,2.712828785630054,0.0,0.3062185876246736,0,0,0,-0.8504304995409417,0,-0.1684637277508297
-0.4099935933868393,-0.6343704797116702,-0.667118305159392,0.0,-1.246160647553042,2,0,1,-0.8504304995409417,0,-0.3257921038385616
-0.3828802143565936,-0.1875676472779743,0.6653900888692105,0.0,0.92717028169576,3,0,0,-0.3471663751824801,0,-0.4118580566023419
-0.4099935933868393,0.9924500896622992,0.263812216696207,0.0,0.3062185876246736,0,0,0,-0.4001415461675813,0,0.1065534821103344
-0.4099935933868393,-0.8176742058383146,-1.0595694075102815,0.0,-0.6252089534819558,0,0,0,-0.8504304995409417,0,-0.1380765268509358
-0.4099935933868393,-0.8978695860187216,-1.0930342301913654,1.0,-0.6252089534819558,0,0,1,-0.823942914048391,0,-0.5930434660387223
0.3085109509146709,3.062254663842326,0.0630232806097052,0.0,-0.6252089534819558,4,0,0,-0.1617532767346259,0,1.1621945127984616
2.5589214104250617,2.749110798375975,0.0113049182843942,0.0,-0.0042572594108695,0,0,0,0.5534115315642405,0,1.0939737237345142
-0.4099935933868393,-0.8673189649976142,-0.5758506069382548,1.0,-0.3147331064464126,0,1,0,0.7388246300120948,0,-0.5948584158669067
-0.1930865611448739,-0.6840152388709697,-1.0686961773323955,0.0,0.92717028169576,2,0,0,2.248617003087479,0,0.7764658185998886
-0.3557668353263479,-0.2677630274583812,-0.591061889975111,0.0,0.6166944346602168,0,0,0,0.1031225781908801,0,-0.0086786740613876
-0.3150967667809795,-0.6381893073393086,-0.247286893342161,0.0,0.3062185876246736,2,0,1,-0.559067059122885,0,-0.4678362896366552
-0.3557668353263479,-0.6840152388709697,-1.0048087885775994,0.0,-1.246160647553042,3,0,0,-0.8504304995409417,0,0.1747543908681249
0.7016549468532333,-0.2983136484794886,-0.8040198524910976,0.0,-0.6252089534819558,0,0,0,-0.426629131660132,0,0.3200341192622472
-0.3693235248414708,-0.7412976532855461,-1.126499052872449,0.0,-0.9356848005174988,5,0,0,-0.8504304995409417,0,2.590983515872869
-0.4099935933868393,-0.90168841364636,-0.6336534824783083,1.0,-0.9356848005174988,0,0,0,-0.8504304995409417,0,-0.6275275127742269
-0.4099935933868393,0.7098568452170558,-0.5545548106866561,0.0,-0.9356848005174988,4,0,0,0.924237728459949,0,0.8498600732544977
-0.4099935933868393,0.2019527707411451,-0.3568081312075256,0.0,-0.9356848005174988,0,0,0,-0.8504304995409417,0,0.1332274113907218
2.1793341040016223,-0.6649211007327775,-0.5058787049687163,0.0,0.92717028169576,0,0,0,0.1825853346685319,0,-0.4267753158163597
-0.4099935933868393,-0.8864131031358062,-0.6062731730119671,1.0,0.6166944346602168,4,0,0,-0.8504304995409417,0,-0.6122012697806692
-0.4099935933868393,-0.56181275478654,0.4098405338500264,1.0,-0.6252089534819558,0,0,1,-0.8504304995409417,0,-0.5081080513166429
-0.098189734539014,-0.8711377926252526,-1.0413158678660543,0.0,-1.246160647553042,4,0,1,-0.8504304995409417,0,-0.4784073106747475
-0.4099935933868393,-0.8635001373699757,-0.9835129923260008,0.0,-0.0042572594108695,4,1,0,1.6129149512662648,0,-0.5043702030045676
-0.1117464240541369,-0.1073722670975673,2.329504453101278,1.0,1.237646128731303,2,0,0,0.1031225781908801,0,-0.5022404958137909
0.0916039186727056,-0.4777985469784946,-0.9165833469638336,0.0,1.237646128731303,2,1,0,0.6858494590269935,0,0.353941509697827
-0.4099935933868393,-0.8138553782106762,-0.7431747203436729,0.0,1.548121975766846,4,0,0,-0.1087781057495247,0,-0.5100263164902853
-0.2879833877507338,1.8211356848598377,0.8722635381704547,0.0,2.790025363909019,0,0,0,-0.3736539606750307,0,0.1108245990100006
-0.1930865611448739,1.240673885458797,0.4889392056416786,0.0,-0.9356848005174988,0,0,1,1.5864273657737142,0,0.0889743471745908
-0.4099935933868393,-0.90168841364636,-0.6001886597972247,1.0,0.92717028169576,0,1,0,-0.8504304995409417,0,-0.6275275127742269
0.8643352210347073,-0.7603917914237383,-0.8618227280311512,0.0,1.548121975766846,6,0,1,-0.6915049865856381,0,-0.3617129858547123
-0.4099935933868393,-0.8711377926252526,-0.8526959582090375,1.0,-1.246160647553042,4,0,0,-0.5060918881377838,0,-0.571795720070381
0.2813975718844253,2.596357693270438,0.8874748212073109,0.0,0.92717028169576,1,0,0,1.5334521947886128,0,0.3139743295423814
-0.2337566296902424,-0.7756671019342919,2.292997373812823,1.0,0.92717028169576,4,0,1,0.7388246300120948,0,-0.6074397185593698
-0.2744266982356109,-0.0844593013317368,-0.2533714065569035,0.0,-0.0042572594108695,4,0,0,1.4275018528184105,1,-0.1289068370040928
-0.4099935933868393,-0.7298411704026309,0.2851080129478057,0.0,-0.9356848005174988,0,0,0,0.8447749719822971,0,-0.5619130475269666
-0.4099935933868393,0.0530184932632465,0.6227984963660131,0.0,-0.9356848005174988,4,0,0,-0.7974553285558404,0,-0.3322873866140848
-0.4099935933868393,-0.90168841364636,-0.8618227280311512,1.0,-0.9356848005174988,3,1,1,-0.8504304995409417,0,-0.6275275127742269
2.938508716848501,-0.6190951692011164,-0.5880196333677398,0.0,-1.246160647553042,0,0,0,-0.0558029347644234,0,-0.3531383236960183
-0.4099935933868393,-0.8558624821146988,-1.0200200716144556,0.0,-1.246160647553042,0,1,1,-0.4531167171526826,0,-0.4394327123987472
-0.2744266982356109,-0.5579939271589016,2.192602905769572,1.0,-0.0042572594108695,0,1,0,-0.8504304995409417,0,-0.571099072661583
-0.4099935933868393,-0.8940507583910832,-0.7036253844478468,1.0,-0.6252089534819558,3,1,1,-0.8504304995409417,0,-0.6182075001430094
-0.3964369038717165,-0.5923633758076474,-0.7675127732026428,0.0,-1.246160647553042,0,1,0,-0.8504304995409417,0,-0.1876522709512549
-0.3828802143565936,0.2477787022728062,-0.7370902071289305,0.0,-0.3147331064464126,0,0,0,0.6063867025493417,0,0.8877568766253179
-0.3964369038717165,-0.0920969565870136,-0.3811461840664955,0.0,-0.3147331064464126,0,1,0,-0.1617532767346259,0,-0.0518883074256462
-0.4099935933868393,-0.90168841364636,-0.8009775958837264,1.0,-0.6252089534819558,2,2,1,-0.8504304995409417,0,-0.6275275127742269
-0.4099935933868393,-0.90168841364636,-0.6762450749815057,1.0,-1.556636494588585,4,0,1,-0.8504304995409417,0,-0.6275275127742269
-0.3964369038717165,-0.4205161325639183,-0.4450335728212915,0.0,0.3062185876246736,0,0,0,0.2090729201610826,0,-0.2545670073086836
-0.0304062869633999,-0.5236244785101558,0.2607699600888358,0.0,-1.246160647553042,4,1,0,-0.8504304995409417,0,-0.4806922169972396
0.97278873715569,-0.3403207523835113,2.7675894045627363,1.0,0.6166944346602168,0,1,0,-0.0822905202569741,0,-0.5488749934550775
-0.0032929079331542,2.626908314291545,-0.3781039274591243,0.0,-0.3147331064464126,0,1,0,-0.8504304995409417,0,1.8715516388811648
-0.3557668353263479,-0.8367683439765067,-0.8161888789205827,0.0,0.3062185876246736,8,0,1,-0.8504304995409417,0,-0.5219007029537623
-0.3150967667809795,-0.6801964112433313,-1.0108933017923418,0.0,-0.3147331064464126,0,0,0,-0.3736539606750307,0,0.2235681087829078
-0.016849597448277,0.9848124344070224,-0.1468924252989101,0.0,0.3062185876246736,0,0,0,1.0037004849376008,0,0.4017848187870583
1.7319633500025688,0.8740664332055081,1.7514756977007426,0.0,-0.0042572594108695,0,0,0,-0.1087781057495247,0,-0.2917142827844962
-0.3150967667809795,1.1490220223954748,1.7119263618049163,0.0,0.6166944346602168,0,0,0,-0.8504304995409417,0,-0.2343654512675184
-0.2201999401751196,1.64546961398847,-0.7340479505215592,0.0,-0.9356848005174988,0,0,0,0.6328742880418923,0,2.70593033832455
-0.3828802143565936,-0.8176742058383146,0.0173894314991366,1.0,0.3062185876246736,4,0,0,-0.5855546446154356,0,-0.5881171736479359
-0.1117464240541369,0.7327698109828864,2.688490732771084,0.0,-0.3147331064464126,3,1,1,1.056675655922702,0,-0.3938114082168877
-0.2337566296902424,-0.4548855812126641,-0.7066676410552181,0.0,-0.6252089534819558,0,0,0,1.268576339863107,0,-0.0785977892294598
-0.4099935933868393,-0.8635001373699757,3.1326601974472847,1.0,-0.9356848005174988,4,0,1,-0.8504304995409417,0,-0.6226326871197905
-0.3693235248414708,-0.615276341573478,0.6653900888692105,0.0,-0.6252089534819558,4,0,1,-0.8504304995409417,0,-0.541029067785503
-0.0846330450238912,-0.8023988953277609,-0.6823295881962481,0.0,-0.6252089534819558,4,1,0,2.7518811274459405,0,-0.5118390979196308
-0.4099935933868393,-0.8176742058383146,0.4220095602795114,1.0,-0.3147331064464126,3,0,1,-0.8504304995409417,0,-0.5982360445046863
1.4337161806698664,-0.3326830971282345,-0.375061670851753,0.0,-1.556636494588585,4,0,0,-0.8504304995409417,0,-0.2261116562437436
0.2407275033390568,-0.0730028184488215,0.9331086703178796,0.0,-0.0042572594108695,0,0,1,-0.0293153492718728,0,-0.4093631354679733
-0.4099935933868393,0.33561173770849,-0.2898784858453583,0.0,0.92717028169576,0,0,0,0.2090729201610826,0,0.1592915817541878
-0.0032929079331542,-0.5045303403719636,0.1147416429350163,0.0,2.479549516873476,4,0,0,2.9108066404012445,0,-0.4555207568753071
-0.4099935933868393,-0.6801964112433313,-0.0343289308261743,1.0,-0.6252089534819558,4,0,0,-0.4531167171526826,0,-0.5188278002383971
-0.3964369038717165,-0.7336599980302693,0.3946292508131702,0.0,1.548121975766846,3,2,0,-0.8504304995409417,0,-0.5679087286342582
3.128302370060221,0.0110113893592238,3.050519269048261,0.0,5.273832140193364,2,2,0,1.4804770238035116,0,-0.5082556289857233
-0.3015400772658566,1.2903186446180963,0.4220095602795114,0.0,1.237646128731303,2,0,1,0.1031225781908801,0,0.1367135229856046
0.5254179831566363,0.3585247034743206,-0.654949278729907,0.0,1.8585978228023887,4,0,0,-0.5855546446154356,0,0.7602450997521775
-0.1524164925995054,2.9858781112895576,0.5102350018932773,0.0,-0.9356848005174988,2,0,0,-0.1617532767346259,0,0.6560103145290155
-0.4099935933868393,-0.0806404737040983,-0.6001886597972247,0.0,-0.0042572594108695,2,0,0,2.27510458858003,0,0.1872054595481344
1.4743862492152349,-0.0806404737040983,1.091306013901184,1.0,0.6166944346602168,4,0,1,-0.8504304995409417,0,-0.426604205236734
-0.4099935933868393,-0.8902319307634446,-1.0108933017923418,1.0,-0.3147331064464126,0,0,0,-0.8504304995409417,0,-0.5835053254523062
-0.0710763555087684,2.638364797174461,0.3763757111689428,0.0,1.8585978228023887,4,0,0,-0.7709677430632899,0,0.6435146869797597
0.1458306767331969,3.1424500440227328,0.0021781484622805,0.0,-1.246160647553042,1,0,0,0.7653122155046453,0,1.294504355273108
2.0437672088503938,2.970602800779004,0.7809958399493175,0.0,1.548121975766846,0,2,0,-0.3736539606750307,0,0.4720581284145045
-0.4099935933868393,-0.6038198586905628,-0.5241322446129437,1.0,-0.9356848005174988,4,0,0,-0.8504304995409417,0,-0.3676477402747719
-0.3286534562961022,-0.0271768869171604,-0.2959629990601009,0.0,-0.6252089534819558,0,0,0,-0.8504304995409417,0,-0.0674674629564572
-0.0304062869633999,-0.3937843391704493,0.78708035316406,0.0,0.3062185876246736,0,0,1,0.6593618735344429,0,-0.4837539009929694
0.5118612936415136,0.3317929100808516,0.0417274843581066,0.0,-0.6252089534819558,0,0,1,1.2156011688780055,0,-0.0606905104552455
-0.098189734539014,-0.3708713734046188,0.1695022618676986,0.0,2.1690736698379323,0,0,1,-0.8504304995409417,0,-0.4071467083496228
-0.2744266982356109,-0.2677630274583812,-0.4115687501402079,0.0,-0.0042572594108695,0,0,0,-0.8504304995409417,0,-0.1583183522747381
-0.3015400772658566,-0.1837488196503358,-0.7857663128468703,0.0,-0.9356848005174988,2,0,0,-0.8504304995409417,0,0.4440428651224448
-0.0710763555087684,-0.8062177229553993,0.2120938543708959,1.0,-0.9356848005174988,0,1,0,-0.1617532767346259,0,-0.5891265698616382
4.782218490905207,-0.1188287499804826,-0.3263855651338132,0.0,-1.246160647553042,2,0,0,1.0831632414152526,0,-0.1077312200699296
0.97278873715569,3.4059491503297843,-0.0130331345745756,0.0,0.3062185876246736,3,0,0,0.9772128994450502,0,1.4470327388337294
0.7423250153986017,-0.6458269625945854,1.219080791410776,0.0,-0.3147331064464126,0,0,0,0.3944860186089368,0,-0.5682856888952831
-0.0304062869633999,-0.569450410041817,-0.2168643272684486,0.0,-0.9356848005174988,3,1,0,-0.7179925720781887,0,-0.4327150409567659
-0.1795298716297511,0.8778852608331466,-0.043455700648288,0.0,1.548121975766846,6,0,0,0.7917998009971959,0,0.2529966394857809
0.2813975718844253,-0.4243349601915567,-0.0099908779672044,0.0,1.548121975766846,4,0,1,-0.8504304995409417,0,-0.3982452871392228
-0.2066432506599967,1.546180095669871,-0.8253156487426964,0.0,-0.6252089534819558,2,0,0,0.5269239460716899,0,3.465856553421782
-0.3150967667809795,-0.0806404737040983,-0.9317946300006896,0.0,-0.3147331064464126,2,0,0,0.1825853346685319,0,1.4037245552075504
-0.3964369038717165,-0.8176742058383146,1.3803203916014517,1.0,0.6166944346602168,0,0,1,-0.8504304995409417,0,-0.6093126501528319
-0.4099935933868393,0.2325033917622525,0.0751923070391902,0.0,-0.3147331064464126,0,0,0,-0.8504304995409417,0,-0.1205095979007187
-0.4099935933868393,-0.8329495163488683,-0.5484702974719137,1.0,-0.3147331064464126,0,0,1,-0.8504304995409417,0,-0.5651443126496959
-0.1253031135692597,0.1179385629330997,-0.4206955199623216,0.0,0.6166944346602168,2,0,0,0.6593618735344429,0,0.1365588339792774
-0.4099935933868393,-0.8940507583910832,-0.9926397621481144,1.0,-1.246160647553042,3,0,1,-0.2412160332122777,0,-0.6015018171247895
-0.4099935933868393,-0.8558624821146988,-0.1894840178021075,1.0,0.6166944346602168,9,0,0,-0.8504304995409417,0,-0.6014197171385136
-0.4099935933868393,-0.8940507583910832,-1.0443581244734257,1.0,-0.0042572594108695,2,1,0,-0.8504304995409417,0,-0.5892119052903328
-0.3150967667809795,1.374332852426142,1.066967961042214,0.0,1.237646128731303,0,0,0,-0.8504304995409417,0,-0.0644455441616039
-0.3964369038717165,-0.4663420640955794,0.0447697409654778,0.0,0.3062185876246736,0,1,0,2.937294225893795,0,-0.4279751611068398
-0.4099935933868393,-0.90168841364636,-1.074780690547138,1.0,-1.556636494588585,2,1,1,-0.8504304995409417,0,-0.6275275127742269
-0.3828802143565936,-0.4166973049362799,1.6845460523385754,0.0,-1.556636494588585,4,0,1,0.6858494590269935,0,-0.5336481143731747
-0.1524164925995054,-0.4243349601915567,-0.6245267126561946,0.0,-0.6252089534819558,4,1,0,-0.2147284477197271,0,-0.1320670711721494
0.0238204710970914,-0.2830383379689349,-0.2107798140537062,0.0,-0.3147331064464126,0,0,0,0.5798991170567911,0,-0.2671136049579853
-0.4099935933868393,-0.3403207523835113,0.0173894314991366,0.0,1.237646128731303,2,0,0,1.2950639253556575,0,-0.3641947922485554
-0.3557668353263479,-0.7985800677001225,0.3003192959846619,0.0,-0.0042572594108695,3,0,0,0.6593618735344429,0,-0.5885706398931129
0.4305211565507765,-0.3899655115428109,-0.5971464031898535,0.0,-0.9356848005174988,0,1,0,0.3415108476238356,0,-0.1225152436422469
0.6067581202473734,0.4998213256969424,0.4098405338500264,0.0,-0.0042572594108695,2,2,0,-0.8504304995409417,0,-0.1350899582244141
-0.1659731821146282,1.1070149184914522,-0.2564136631642748,0.0,0.6166944346602168,0,2,1,-0.8504304995409417,0,0.6022086623359709
-0.4099935933868393,-0.90168841364636,1.091306013901184,1.0,-0.9356848005174988,5,0,1,-0.3206787896899296,1,-0.6275275127742269
-0.4099935933868393,-0.3365019247558729,-0.3659349010296393,0.0,-0.9356848005174988,0,0,0,-0.8504304995409417,0,-0.2334241215113172
-0.4099935933868393,-0.8978695860187216,-0.7127521542699605,1.0,-0.9356848005174988,4,0,0,-0.8504304995409417,0,-0.6227710925348469
-0.4099935933868393,0.4539953941652812,-0.271624946201131,0.0,-1.8671123416241284,2,0,0,-0.8504304995409417,0,0.2167370797157131
0.2678408823693025,-0.6534646178498623,-0.83444241856481,0.0,-0.9356848005174988,2,0,0,-0.1352656912420753,0,-0.200582172239408
1.5286130072757262,-0.6229139968287549,-0.2412023801274185,0.0,0.92717028169576,4,0,1,-0.5855546446154356,0,-0.4597051519947712
-0.3557668353263479,2.661277762940291,2.8314767933175324,0.0,0.3062185876246736,0,0,0,-0.5325794736303344,0,-0.1363272745417721
-0.4099935933868393,-0.90168841364636,-0.3507236179927832,1.0,1.237646128731303,0,1,0,-0.5325794736303344,0,-0.6275275127742269
-0.4099935933868393,-0.8711377926252526,-0.6336534824783083,1.0,-1.8671123416241284,4,0,0,-0.6650174010930875,0,-0.5952617380509477
-0.4099935933868393,-0.7489353085408229,2.9866318802934653,1.0,1.8585978228023887,4,0,1,-0.8504304995409417,0,-0.6072576836864946
-0.4099935933868393,-0.90168841364636,2.0526591018304954,1.0,-1.246160647553042,4,0,1,-0.8504304995409417,0,-0.6275275127742269
-0.4099935933868393,-0.90168841364636,-0.5941041465824822,1.0,-1.246160647553042,2,0,1,-0.8504304995409417,0,-0.6275275127742269
0.4034077775205308,1.6187378205950012,0.1512487222234712,0.0,0.6166944346602168,2,0,0,-0.1087781057495247,0,0.433520079087453
-0.4099935933868393,-0.90168841364636,0.0904035900760464,1.0,-0.9356848005174988,0,0,0,-0.8504304995409417,0,-0.6275275127742269
-0.4099935933868393,-0.6801964112433313,0.7627423003050902,0.0,-1.246160647553042,1,0,0,0.1296101636834307,0,-0.5640330775152025
-0.4099935933868393,-0.8444059992317836,-1.0048087885775994,0.0,1.548121975766846,2,0,1,-0.5325794736303344,0,-0.4164006960262395
-0.3964369038717165,-0.0309957145447988,-0.0586669836851442,0.0,1.548121975766846,0,0,0,-0.559067059122885,0,-0.1907295874578353
0.1322739872180741,-0.2219370959267201,0.0173894314991366,0.0,-0.9356848005174988,0,2,0,-0.426629131660132,0,-0.308662041661509
-0.2473133192053652,-0.4128784773086414,-0.7036253844478468,0.0,1.237646128731303,2,0,0,0.8447749719822971,0,-0.0310467043763095
-0.2066432506599967,-0.7107470322644387,-0.910498833749091,0.0,2.1690736698379323,0,0,1,0.1296101636834307,0,-0.1964769285804194
-0.4099935933868393,-0.5809068929247322,1.4320387539267625,1.0,-0.0042572594108695,3,0,0,-0.8504304995409417,0,-0.5593708086381708
-0.1117464240541369,1.5232671299040406,2.9866318802934653,0.0,2.1690736698379323,4,0,1,1.6394025367588154,0,-0.3057439760064764
-0.4099935933868393,-0.4205161325639183,-0.5393435276498,0.0,2.790025363909019,3,0,0,1.85130322069922,0,-0.1973304940936745
-0.4099935933868393,-0.7985800677001225,1.6754192825164615,1.0,1.237646128731303,0,0,0,-0.8504304995409417,0,-0.6075045178955467
0.0373771606122142,1.5920060272015322,0.3307418620583742,0.0,0.6166944346602168,0,0,0,-0.2941912041973789,0,0.2953447215816953
-0.1930865611448739,0.5341907743456882,0.2394741638372371,0.0,0.92717028169576,4,0,1,-0.8504304995409417,0,-0.0613265707414876
-0.4099935933868393,-0.6076386863182012,-0.8679072412458937,0.0,-0.6252089534819558,2,1,1,-0.8504304995409417,0,-0.0625761088095771
-0.4099935933868393,-0.1608358538845053,-0.9774284791112584,0.0,-0.0042572594108695,4,0,0,-0.8504304995409417,0,1.6793363033250457
-0.4099935933868393,0.156126839209484,-0.2107798140537062,0.0,-0.0042572594108695,0,0,1,-0.6120422301079862,0,-0.0112642259526286
-0.1930865611448739,-0.0730028184488215,-0.1712304781578801,0.0,0.3062185876246736,0,0,0,-0.3736539606750307,0,-0.1641814978141961
-0.0439629764785227,-0.3670525457769803,0.2759812431256919,0.0,0.3062185876246736,2,0,0,-0.8504304995409417,0,-0.4220906386052633
-0.3286534562961022,0.2477787022728062,-0.794893082668984,0.0,-0.9356848005174988,0,0,0,2.0896914901321755,0,1.1317433461049056
1.06768556376155,1.1031960908638136,1.553729018221612,0.0,0.3062185876246736,0,0,0,1.983741148161973,0,-0.2206932535351277
1.4201594911547435,3.123355905884541,2.737166838489024,0.0,0.3062185876246736,0,0,0,2.619443199983188,0,-0.0591743421843622
-0.4099935933868393,-0.8902319307634446,-0.2777094594158734,1.0,0.6166944346602168,0,0,1,-0.2147284477197271,0,-0.6203433363709968
-0.3422101458112251,-0.7031093770091619,-0.9530904262522883,0.0,1.237646128731303,3,0,0,-0.8504304995409417,0,-0.0841425339117302
-0.0846330450238912,0.2783293232939136,0.5771646472554446,0.0,-0.9356848005174988,3,0,0,-0.8504304995409417,0,-0.2529907661566198
-0.4099935933868393,-0.8023988953277609,-0.9287523733933184,0.0,1.237646128731303,4,1,0,-0.8504304995409417,0,-0.3852071843625729
0.6338714992776191,0.2477787022728062,-0.5058787049687163,0.0,0.3062185876246736,4,0,1,-0.8504304995409417,0,0.3470920240696118
-0.0846330450238912,-0.4510667535850257,-0.5058787049687163,0.0,1.237646128731303,2,0,0,-0.4001415461675813,0,-0.2454507508221571
-0.3964369038717165,-0.1264664052357595,-0.6062731730119671,0.0,0.3062185876246736,0,0,1,-0.8504304995409417,0,0.1502793191488212
-0.3964369038717165,-0.3937843391704493,-0.4206955199623216,0.0,-0.6252089534819558,3,0,1,-0.8504304995409417,0,-0.2469152127060018
-0.4099935933868393,-0.8138553782106762,1.1126018101527826,1.0,2.1690736698379323,0,0,0,-0.8504304995409417,0,-0.6062353496892173
